community,domain,kingdom,phylum,class,order,family,genus,species,BB_1,BB_2,BB_3,BD_1,BD_2,BD_3,BN_1,BN_2,BN_3,CS_1,CS_2,CS_3,CT_1,CT_2,CT_3,FD_1,FD_2,FD_3,FJ_1,FJ_2,FJ_3,FL_1,FL_2,FL_3,JTW_1,JTW_2,JTW_3,LH_1,LH_2,LH_3,WS_1,WS_2,WS_3,WZ_1,WZ_2,WZ_3,XZY_1,XZY_2,XZY_3,YJC_1,YJC_2,YJC_3,YW_1,YW_2,YW_3,YY_1,YY_2,YY_3,ZG_1,ZG_2,ZG_3,ZX_1,ZX_2,ZX_3
algae,d__Eukaryota,k__unclassified_d__Eukaryota,p__Bacillariophyta,c__Bacillariophyceae,o__Cymbellales,f__Cymbellaceae,g__Placoneis,g__Placoneis,0,0,0,2,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,132,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,2,0
algae,d__Eukaryota,k__unclassified_d__Eukaryota,p__Bacillariophyta,c__Bacillariophyceae,o__Cymbellales,f__Gomphonemataceae,g__Gomphonema,g__Gomphonema,97,1,0,6,1,0,0,174,0,1,11,0,22,1,0,1,4,0,0,1,0,1,22,0,0,9,2,23,21,0,0,4,0,0,2,0,3,2,0,18,33,42,2,14,0,0,42,0,1,0,0,0,6,0
algae,d__Eukaryota,k__unclassified_d__Eukaryota,p__Bacillariophyta,c__Bacillariophyceae,o__Eunotiales,f__Eunotiaceae,g__Eunotia,g__Eunotia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,42,0,0,0,0,0,0,0
algae,d__Eukaryota,k__unclassified_d__Eukaryota,p__Bacillariophyta,c__Bacillariophyceae,o__Naviculales,f__Amphipleuraceae,g__Frustulia,g__Frustulia,0,0,0,2,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,8,2,0,0,0,0,9,0,0,2,0,0,0,1
algae,d__Eukaryota,k__unclassified_d__Eukaryota,p__Bacillariophyta,c__Bacillariophyceae,o__Naviculales,f__Berkeleyaceae,g__Berkeleya,g__Berkeleya,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,0,33,0,0,0,0,0,0,0,0,0,0
algae,d__Eukaryota,k__unclassified_d__Eukaryota,p__Bacillariophyta,c__Bacillariophyceae,o__Naviculales,f__Naviculaceae,g__Fistulifera,g__Fistulifera,21,3,5,5,20,0,0,126,0,50,1,0,26,0,0,0,53,0,0,3,0,0,8,0,85,3,0,42,40,0,5,53,0,0,1,0,0,6,0,1,1,0,5,13,0,0,130,0,1,7,0,0,0,0
algae,d__Eukaryota,k__unclassified_d__Eukaryota,p__Bacillariophyta,c__Bacillariophyceae,o__Naviculales,f__Naviculaceae,g__Haslea,g__Haslea,0,0,16,259,1,0,0,0,0,0,4,1,0,0,0,1,5,0,0,2,0,0,2,0,0,3,48,0,0,0,3,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,21
algae,d__Eukaryota,k__unclassified_d__Eukaryota,p__Bacillariophyta,c__Bacillariophyceae,o__Naviculales,f__Naviculaceae,g__Mayamaea,g__Mayamaea,1,55,4,35,43,0,0,3,0,0,22,1,26,20,0,0,68,0,0,82,0,2,5,0,10,0,19,17,32,0,0,42,0,0,20,9,3,84,0,0,121,0,0,61,0,0,211,0,1,167,0,0,55,0
algae,d__Eukaryota,k__unclassified_d__Eukaryota,p__Bacillariophyta,c__Bacillariophyceae,o__Naviculales,f__Naviculaceae,g__Navicula,g__Navicula,1,11,0,24,20,0,99,9,0,91,1,0,2,2,0,43,97,0,0,10,0,12,6,0,2,12,8,135,0,0,3,39,0,60,1,0,8,1,0,0,38,0,1,0,0,17,3,0,0,0,0,35,30,0
algae,d__Eukaryota,k__unclassified_d__Eukaryota,p__Bacillariophyta,c__Bacillariophyceae,o__Naviculales,f__Phaeodactylaceae,g__Phaeodactylum,g__Phaeodactylum,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
algae,d__Eukaryota,k__unclassified_d__Eukaryota,p__Bacillariophyta,c__Bacillariophyceae,o__Naviculales,f__Pinnulariaceae,g__Pinnularia,g__Pinnularia,209,349,15,807,28,0,18,83,0,33,56,9,19,9,0,100,209,0,3,49,0,69,166,7,7,438,24,14,338,15,68,169,1,53,146,49,131,157,148,201,605,19,514,238,54,90,27,9,74,49,0,0,121,2
algae,d__Eukaryota,k__unclassified_d__Eukaryota,p__Bacillariophyta,c__Bacillariophyceae,o__Naviculales,f__Pleurosigmataceae,g__Pleurosigma,g__Pleurosigma,0,0,4,12,0,0,0,6,0,8,1,0,0,0,0,6,27,0,0,1,0,13,0,0,9,2,21,0,1,25,0,0,4,0,0,0,2,0,0,0,0,0,0,4,0,1,12,0,5,0,0,0,0,0
algae,d__Eukaryota,k__unclassified_d__Eukaryota,p__Bacillariophyta,c__Bacillariophyceae,o__Naviculales,f__Proschkiniaceae,g__Proschkinia,g__Proschkinia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,28,0,0,4,0,0,1,0,0,4,0,0,0,0,0,0,0,0
algae,d__Eukaryota,k__unclassified_d__Eukaryota,p__Bacillariophyta,c__Bacillariophyceae,o__Naviculales,f__Sellaphoraceae,g__Sellaphora,g__Sellaphora,16,1,4,68,21,0,113,5,10,496,54,0,18,4,0,283,113,0,6,11,0,653,38,34,7,15,0,21,4,0,0,276,0,10,188,0,7,45,2,16,58,19,9,113,0,9,244,1,8,16,0,2,270,5
algae,d__Eukaryota,k__unclassified_d__Eukaryota,p__Bacillariophyta,c__Bacillariophyceae,o__Rhopalodiales,f__Rhopalodiaceae,g__Epithemia,g__Epithemia,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,5,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,17,0
algae,d__Eukaryota,k__unclassified_d__Eukaryota,p__Bacillariophyta,c__Coscinodiscophyceae,o__Chaetocerotales,f__Attheyaceae,g__Attheya,g__Attheya,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,26,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0
algae,d__Eukaryota,k__unclassified_d__Eukaryota,p__Bacillariophyta,c__Coscinodiscophyceae,o__Chaetocerotales,f__Chaetocerotaceae,g__Chaetoceros,g__Chaetoceros,6,0,0,5,0,0,0,0,0,7,0,36,0,1,0,1,2,0,0,0,0,82,0,2,16,1,0,5,0,0,2,0,2,2,1,0,1,0,0,0,0,0,1,0,2,0,0,0,0,2,0,0,0,0
algae,d__Eukaryota,k__unclassified_d__Eukaryota,p__Bacillariophyta,c__Coscinodiscophyceae,o__Coscinodiscales,f__Coscinodiscaceae,g__Coscinodiscus,g__Coscinodiscus,0,1,0,8,3,0,0,0,0,3,1,0,0,1,0,0,6,0,5,4,0,0,2,0,0,1,0,0,0,0,9,1,2,0,2,0,0,0,0,0,0,0,0,3,2,0,0,0,1,0,0,0,3,0
algae,d__Eukaryota,k__unclassified_d__Eukaryota,p__Bacillariophyta,c__Coscinodiscophyceae,o__Coscinodiscales,f__Coscinodiscaceae,g__Lindavia,g__Lindavia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
algae,d__Eukaryota,k__unclassified_d__Eukaryota,p__Bacillariophyta,c__Coscinodiscophyceae,o__Coscinodiscales,f__Hemidiscaceae,g__Actinocyclus,g__Actinocyclus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0
algae,d__Eukaryota,k__unclassified_d__Eukaryota,p__Bacillariophyta,c__Coscinodiscophyceae,o__Melosirales,f__Hyalodiscaceae,g__Podosira,g__Podosira,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,1,0
algae,d__Eukaryota,k__unclassified_d__Eukaryota,p__Bacillariophyta,c__Coscinodiscophyceae,o__Melosirales,f__Melosiraceae,g__Melosira,g__Melosira,143,531,30,125,268,0,85,714,377,152,191,438,73,158,4,50,393,27,1,221,326,274,472,35,90,785,18,84,538,20,2,275,13,1035,545,155,8,189,30,7,175,11,1,258,6,133,213,121,3,99,36,10,341,271
algae,d__Eukaryota,k__unclassified_d__Eukaryota,p__Bacillariophyta,c__Coscinodiscophyceae,o__Melosirales,f__Stephanopyxidaceae,g__Stephanopyxis,g__Stephanopyxis,2,0,2,0,0,13,0,2,0,0,0,0,0,0,0,24,1,0,0,0,1,2,2,0,6,0,0,19,0,0,15,0,2,97,0,1,0,1,1,0,0,16,0,0,8,0,0,0,0,0,17,1,0,0
algae,d__Eukaryota,k__unclassified_d__Eukaryota,p__Bacillariophyta,c__Coscinodiscophyceae,o__Paraliales,f__Paraliaceae,g__Paralia,g__Paralia,18,0,0,0,0,34,0,0,3,3,0,3,0,0,0,2,0,25,1,0,10,1,0,4,1,0,0,1,0,0,5,0,27,1,0,4,28,0,12,1,0,70,3,0,25,6,0,5,0,0,87,1,0,0
algae,d__Eukaryota,k__unclassified_d__Eukaryota,p__Bacillariophyta,c__Coscinodiscophyceae,o__Rhizosoleniales,f__Rhizosoleniaceae,g__Guinardia,g__Guinardia,2,1,0,3,1,0,0,0,0,9,13,0,9,66,0,27,3,4,3,0,2,18,3,1,68,16,0,1,2,0,7,2,17,35,3,2,4,10,0,0,0,3,3,20,2,23,0,7,3,1,0,44,3,50
algae,d__Eukaryota,k__unclassified_d__Eukaryota,p__Bacillariophyta,c__Coscinodiscophyceae,o__Rhizosoleniales,f__Rhizosoleniaceae,g__Rhizosolenia,g__Rhizosolenia,313,2,0,19,0,375,42,0,50,26,0,59,2,1,0,152,34,356,5,3,215,34,0,40,9,2,0,8,1,1,51,1,363,14,1,66,384,0,167,29,0,730,42,2,340,17,0,68,16,0,1376,2,0,10
algae,d__Eukaryota,k__unclassified_d__Eukaryota,p__Bacillariophyta,c__Coscinodiscophyceae,o__Stephanodiscales,f__Stephanodiscaceae,g__Cyclostephanos,g__Cyclostephanos,21,165,4,107,2109,0,56,603,22,48,562,31,530,785,8,44,2429,9,0,2301,364,100,1184,174,93,625,15,72,669,4,33,2334,16,1,662,558,10,5260,10,16,5541,0,10,9337,2,2,1466,827,69,7148,0,21,1780,390
algae,d__Eukaryota,k__unclassified_d__Eukaryota,p__Bacillariophyta,c__Coscinodiscophyceae,o__Stephanodiscales,f__Stephanodiscaceae,g__Cyclotella,g__Cyclotella,2305,3391,14,462,4877,73,6853,9085,3198,2939,2279,857,13045,9898,2457,3378,5864,190,39,8711,1419,9864,8919,3866,7070,2164,396,11245,3086,854,825,7709,256,36,1965,1070,66,2525,63,260,1483,306,70,3042,50,76,1903,435,210,3888,47,46,2878,3542
algae,d__Eukaryota,k__unclassified_d__Eukaryota,p__Bacillariophyta,c__Coscinodiscophyceae,o__Stephanodiscales,f__Stephanodiscaceae,g__Pantocsekiella,g__Pantocsekiella,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
algae,d__Eukaryota,k__unclassified_d__Eukaryota,p__Bacillariophyta,c__Coscinodiscophyceae,o__Stephanodiscales,f__Stephanodiscaceae,g__Stephanodiscus,g__Stephanodiscus,12,2189,0,236,1631,0,21,209,11,14,616,3,1283,1134,4,259,1589,17,12,4931,140,5,1095,138,187,289,1,105,158,9,32,7623,5,4,1239,126,32,1697,1,21,1859,4,19,3996,0,12,2834,9,288,2873,0,11,2041,69
algae,d__Eukaryota,k__unclassified_d__Eukaryota,p__Bacillariophyta,c__Coscinodiscophyceae,o__Thalassiosirales,f__Skeletonemataceae,g__Skeletonema,g__Skeletonema,3571,5777,32,7613,10117,2,17250,10941,950,8992,1766,4094,27193,15123,278,12237,17636,684,43,13199,1281,2946,5490,6151,12157,13285,87,8306,14446,559,1512,12237,313,210,7343,2614,508,8547,81,1336,6871,133,1203,10356,35,437,6894,893,7906,9511,22,2899,5897,5162
algae,d__Eukaryota,k__unclassified_d__Eukaryota,p__Bacillariophyta,c__Coscinodiscophyceae,o__Thalassiosirales,f__Thalassiosiraceae,g__Conticribra,g__Conticribra,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
algae,d__Eukaryota,k__unclassified_d__Eukaryota,p__Bacillariophyta,c__Coscinodiscophyceae,o__Thalassiosirales,f__Thalassiosiraceae,g__Thalassiosira,g__Thalassiosira,5,20,11,48,124,0,58,21,3,16,14,5,334,35,0,110,120,0,0,386,0,3,92,3,68,41,24,44,125,67,10,269,13,1,147,2,8,68,0,1,29,0,1,87,0,1,66,0,32,60,1,0,74,24
algae,d__Eukaryota,k__unclassified_d__Eukaryota,p__Bacillariophyta,c__Fragilariophyceae,o__Fragilariales,f__Fragilariaceae,g__Asterionella,g__Asterionella,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,33,0,0,1,0,0,0,0,0,1,0,0,0,0,0,82,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
algae,d__Eukaryota,k__unclassified_d__Eukaryota,p__Bacillariophyta,c__Fragilariophyceae,o__Fragilariales,f__Fragilariaceae,g__Asterionellopsis,g__Asterionellopsis,0,0,0,4,3,0,0,11,5,0,6,2,0,1,0,0,8,0,0,2,6,29,49,0,0,6,0,1,0,2,1,1,2,18,10,5,2,2,0,3,1,0,7,16,0,1,37,0,0,1,0,0,71,1
algae,d__Eukaryota,k__unclassified_d__Eukaryota,p__Bacillariophyta,c__Fragilariophyceae,o__Licmophorales,f__Ulnariaceae,g__Ulnaria,g__Ulnaria,5,1,0,12,0,0,0,0,68,66,9,0,24,0,0,17,64,0,1,2,124,29,82,2,3,0,0,136,0,3,0,0,1,0,0,61,0,21,0,0,5,0,0,0,0,0,38,243,1,1,0,3,0,39
algae,d__Eukaryota,k__unclassified_d__Eukaryota,p__Bacillariophyta,c__Mediophyceae,o__Biddulphiales,f__Biddulphiaceae,g__Neobrightwellia,g__Neobrightwellia,0,1,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,2,16,0,0,0,0
algae,d__Eukaryota,k__unclassified_d__Eukaryota,p__Bacillariophyta,c__Mediophyceae,o__Cymatosirales,f__Cymatosiraceae,g__Minutocellus,g__Minutocellus,0,0,21,0,0,0,0,0,0,0,2,0,0,0,0,0,7,0,0,0,0,0,1,0,0,0,28,0,0,121,0,5,9,0,4,0,1,0,0,2,0,0,3,0,0,0,0,0,1,0,0,0,0,0
algae,d__Eukaryota,k__unclassified_d__Eukaryota,p__Bacillariophyta,c__Mediophyceae,o__Eupodiscales,f__Odontellaceae,g__Odontella,g__Odontella,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2,0,0,0,0,0,0,0,0,0,0
algae,d__Eukaryota,k__unclassified_d__Eukaryota,p__Bacillariophyta,c__Mediophyceae,o__Hemiaulales,f__Hemiaulaceae,g__Eucampia,g__Eucampia,0,1,0,0,1,0,59,11,0,0,35,0,2,6,1,0,82,0,0,4,11,0,85,0,2,2,4,1,9,0,4,2,10,0,82,1,0,2,0,3,4,0,5,0,0,0,35,0,0,3,0,0,10,1
algae,d__Eukaryota,k__unclassified_d__Eukaryota,p__Bacillariophyta,c__Mediophyceae,o__Hemiaulales,f__Hemiaulaceae,g__Hemiaulus,g__Hemiaulus,1,141,7,60,38,0,7,2,1,17,60,0,2,35,0,13,97,2,0,17,7,52,88,7,2,159,37,46,17,0,2,110,0,0,266,2,1,6,0,0,0,0,1,3,0,0,300,3,0,3,0,0,614,2
algae,d__Eukaryota,k__unclassified_d__Eukaryota,p__Bacillariophyta,c__Mediophyceae,o__Lithodesmiales,f__Lithodesmiaceae,g__Ditylum,g__Ditylum,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,2,3,0,2,0,0,0,0,0,0,0,0,0,3,0,0,16,0,0,1,0,0,2,0
algae,d__Eukaryota,k__unclassified_d__Eukaryota,p__Bacillariophyta,c__Mediophyceae,o__Lithodesmiales,f__Lithodesmiaceae,g__Helicotheca,g__Helicotheca,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,5,0,1,0,0,0,0,0
algae,d__Eukaryota,k__unclassified_d__Eukaryota,p__Bacillariophyta,c__Mediophyceae,o__Lithodesmiales,f__Lithodesmiaceae,g__Lithodesmioides,g__Lithodesmioides,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,8,0,0,6,0,0,0,0,7,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
algae,d__Eukaryota,k__unclassified_d__Eukaryota,p__Bacillariophyta,c__Mediophyceae,o__Lithodesmiales,f__Lithodesmiaceae,g__Lithodesmium,g__Lithodesmium,24,6,77,40,17,0,42,5,18,44,11,2,9,5,2,91,56,0,0,16,0,18,16,13,31,4,76,11,2,46,4,66,7,1784,41,4,52,14,0,108,10,0,63,57,0,18,48,0,20,6,0,11,8,119
algae,d__Eukaryota,k__unclassified_d__Eukaryota,p__Bacillariophyta,c__Mediophyceae,o__Toxariales,f__Toxariaceae,g__Toxarium,g__Toxarium,0,0,0,0,0,0,0,0,0,8,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
algae,d__Eukaryota,k__unclassified_d__Eukaryota,p__Bacillariophyta,c__Mediophyceae,o__Triceratiales,f__Plagiogrammaceae,g__Dimeregramma,g__Dimeregramma,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
algae,d__Eukaryota,k__unclassified_d__Eukaryota,p__Haptophyta,c__unclassified_p__Haptophyta,o__Pavlovales,f__Pavlovaceae,g__Diacronema,g__Diacronema,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0
algae,d__Eukaryota,k__unclassified_d__Eukaryota,p__Haptophyta,c__unclassified_p__Haptophyta,o__Phaeocystales,f__Phaeocystaceae,g__Phaeocystis,g__Phaeocystis,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,3,0,0,0,0,0,0,0,46,4,0,0,0,0,2,7,0,0,0,0,2,0,0,3,0,0,0,0,0,0,95,0,0,0,0,1,0
algae,d__Eukaryota,k__unclassified_d__Eukaryota,p__Haptophyta,c__unclassified_p__Haptophyta,o__Prymnesiales,f__Chrysochromulinaceae,g__Chrysochromulina,g__Chrysochromulina,1,3366,0,2,233,0,375,851,0,10,24,0,509,1485,0,3,2520,0,11,1550,0,0,133,0,32,1051,0,9,1696,0,3,577,0,0,1881,0,9,182,0,3,11,0,1,55,0,0,857,0,109,47,0,0,745,0
algae,d__Eukaryota,k__unclassified_d__Eukaryota,p__Rhodophyta,c__Bangiophyceae,o__Bangiales,f__Bangiaceae,g__Neoporphyra,g__Neoporphyra,1421,513,281,922,198,22576,3084,392,11994,949,108,9454,92,1090,445,989,227,30505,79,233,28114,449,298,6566,256,762,473,184,1822,1717,1788,258,11017,486,711,8874,879,361,1452,1373,202,3267,1522,356,4703,380,610,14734,355,523,12461,176,200,8132
algae,d__Eukaryota,k__unclassified_d__Eukaryota,p__Rhodophyta,c__Bangiophyceae,o__Bangiales,f__Bangiaceae,g__Neopyropia,g__Neopyropia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
algae,d__Eukaryota,k__unclassified_d__Eukaryota,p__Rhodophyta,c__Bangiophyceae,o__Bangiales,f__Bangiaceae,g__Porphyra,g__Porphyra,0,0,0,0,0,0,0,1,0,0,0,0,0,5,0,0,0,0,0,0,0,0,4,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
algae,d__Eukaryota,k__unclassified_d__Eukaryota,p__Rhodophyta,c__Bangiophyceae,o__Bangiales,f__Bangiaceae,g__Pseudobangia,g__Pseudobangia,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
algae,d__Eukaryota,k__unclassified_d__Eukaryota,p__Rhodophyta,c__Bangiophyceae,o__Bangiales,f__Bangiaceae,g__Pyropia,g__Pyropia,21,0,0,6,0,1,0,35,0,0,0,0,11,77,0,2,0,0,1,0,0,36,0,0,25,1,0,1,1,0,0,8,0,58,0,4,8,4,45,3,0,112,0,12,6,23,2,0,44,0,0,0,16,0
algae,d__Eukaryota,k__unclassified_d__Eukaryota,p__Rhodophyta,c__Bangiophyceae,o__Cavernulicolales,f__Cavernulicolaceae,g__Cavernulicola,g__Cavernulicola,0,166,0,0,49,0,0,17,0,0,94,0,0,139,0,0,68,0,1,21,4,8,162,15,0,34,0,0,16,4,1,0,0,0,62,2,0,25,0,0,5,0,0,49,0,0,3,18,2,26,0,0,68,0
algae,d__Eukaryota,k__unclassified_d__Eukaryota,p__Rhodophyta,c__Compsopogonophyceae,o__Erythropeltidales,f__Erythrotrichiaceae,g__Sahlingia,g__Sahlingia,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0
algae,d__Eukaryota,k__unclassified_d__Eukaryota,p__Rhodophyta,c__Florideophyceae,o__Acrochaetiales,f__Acrochaetiaceae,g__Acrochaetium,g__Acrochaetium,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,9,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0
algae,d__Eukaryota,k__unclassified_d__Eukaryota,p__Rhodophyta,c__Florideophyceae,o__Acrosymphytales,f__Schimmelmanniaceae,g__Schimmelmannia,g__Schimmelmannia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,21,0,0,1,0,0,0,0,0,0,0,0,0,0,1,9,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
algae,d__Eukaryota,k__unclassified_d__Eukaryota,p__Rhodophyta,c__Florideophyceae,o__Batrachospermales,f__Batrachospermaceae,g__Acarposporophycos,g__Acarposporophycos,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
algae,d__Eukaryota,k__unclassified_d__Eukaryota,p__Rhodophyta,c__Florideophyceae,o__Batrachospermales,f__Batrachospermaceae,g__Batrachospermum,g__Batrachospermum,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,1,0,0,7,0,0,0,0,0,16,0,0,5,0,0,0,0
algae,d__Eukaryota,k__unclassified_d__Eukaryota,p__Rhodophyta,c__Florideophyceae,o__Batrachospermales,f__Batrachospermaceae,g__Kumanoa,g__Kumanoa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
algae,d__Eukaryota,k__unclassified_d__Eukaryota,p__Rhodophyta,c__Florideophyceae,o__Batrachospermales,f__Batrachospermaceae,g__Montagnia,g__Montagnia,1,0,0,2,0,0,0,0,0,0,0,0,40,0,0,1,0,0,0,0,0,0,0,0,1,0,0,95,0,0,0,0,0,14,0,0,0,0,0,0,0,4,0,0,0,5,5,7,0,0,0,0,0,0
algae,d__Eukaryota,k__unclassified_d__Eukaryota,p__Rhodophyta,c__Florideophyceae,o__Batrachospermales,f__Batrachospermaceae,g__Nocturama,g__Nocturama,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
algae,d__Eukaryota,k__unclassified_d__Eukaryota,p__Rhodophyta,c__Florideophyceae,o__Batrachospermales,f__Batrachospermaceae,g__Paludicola,g__Paludicola,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
algae,d__Eukaryota,k__unclassified_d__Eukaryota,p__Rhodophyta,c__Florideophyceae,o__Batrachospermales,f__Batrachospermaceae,g__Setacea,g__Setacea,0,0,4,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0
algae,d__Eukaryota,k__unclassified_d__Eukaryota,p__Rhodophyta,c__Florideophyceae,o__Batrachospermales,f__Batrachospermaceae,g__Sheathia,g__Sheathia,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,97,0,0,3,3,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0
algae,d__Eukaryota,k__unclassified_d__Eukaryota,p__Rhodophyta,c__Florideophyceae,o__Batrachospermales,f__Batrachospermaceae,g__Sirodotia,g__Sirodotia,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
